word,pinyin,freq
势成骑虎,shi che4ng qi hu,0.94
功成身退,go1ng cheng shen tui,0.94
一气浑成,yi qi hun che1ng,0.94
以一奉百,yi yi feng ba3i,0.94
楚梦云雨,chu me3ng yun yu,0.94
扑朔迷离,pu shuo1 mi li,0.94
云泥之差,yun ni zhi cha2,0.94
瓦合之卒,wa3 he zhi zu,0.94
见始知终,jia4n shi zhi zhong,0.94
官情纸薄,gua1n qing zhi bao,0.94
宽怀大度,kua1n huai da du,0.94
舍生忘死,she sheng wa3ng si,0.94
庞眉白发,pa2ng mei bai fa,0.94
开诚布公,ka1i cheng bu gong,0.94
不郎不秀,bu la4ng bu xiu,0.94
西子捧心,xi zi pe1ng xin,0.94
顿足失色,dun zu shi se4,0.94
秋月寒江,qiu yue ha1n jiang,0.94
应弦而倒,ying xia4n er dao,0.94
春宵一刻,chun xia1o yi ke,0.94
左支右吾,zuo3 zhi you wu,0.94
一挥九制,yi hui jiu1 zhi,0.94
牛毛细雨,niu ma2o xi yu,0.94
光前启后,gua1ng qian qi hou,0.94
面如灰土,mia4n ru hui tu,0.94
偏听偏信,pia1n ting piang xin,0.94
水软山温,shui rua3n shan wen,0.94
眼花撩乱,ya3n hua liao luan,0.94
博闻强记,bo wen qia2ng ji,0.94
方底圆盖,fa1ng di yuan gai,0.94
敬老恤贫,jing la4o xu pin,0.94
除恶务尽,chu e2 wu jin,0.94
忘生舍死,wa4ng sheng she si,0.94
者也之乎,zhe3 ye zhi hu,0.94
爽然自失,shua3ng ran zi shi,0.94
拨万轮千,bo wa1n lun qian,0.94
岂有是理,qi yo3u shi li,0.94
杜门自守,du men zi sho4u,0.94
异木奇花,yi mu qi hua4,0.94
大模大样,da4 mo da yang,0.94
有目共赏,you mu gong sha3ng,0.94
失时落势,shi shi luo1 shi,0.94
兴兵动众,xing bing do1ng zhong,0.94
色胆包天,se da4n bao tian,0.94
汗流满面,ha4n liu man mian,0.94
大谋不谋,da4 mou bu mou,0.94
喙长三尺,hui cha4ng san chi,0.94
信口开呵,xin kou ka4i he,0.94
众川赴海,zhong chua4n fu hai,0.94
笔底龙蛇,bi di lo3ng she,0.94
暗弱无断,a4n ruo wu duan,0.94
海中捞月,ha3i zhong lao yue,0.94
衣不完采,yi bu wa1n cai,0.94
呼之欲出,hu zhi1 yu chu,0.94
正声雅音,zheng sheng ya4 yin,0.94
只轮不返,zhi lun bu fa1n,0.94
食不充口,shi bu cho2ng kou,0.94
目不忍睹,mu bu re4n du,0.94
玉质金相,yu zhi jin xia4ng,0.94
兴云致雨,xi1ng yun zhi yu,0.94
天地诛戮,tia1n di zhu lu,0.94
怪诞诡奇,gua4i dan gui qi,0.94
万死不辞,wa4n si bu ci,0.94
双宿双飞,shua1ng su shuang fei,0.94
失张失志,sh zhng sh zhi4,0.94
金相玉质,jin xia1ng yu zhi,0.94
交头接耳,jia1o tou jie er,0.94
计功量罪,ji gong lia4ng zui,0.94
解甲归田,jie jia3 gui tian,0.94
进退应矩,jin tui4 ying ju,0.94
兼收博采,jia1n shou bo cai,0.94
风雨如晦,fe1ng yu ru hui,0.94
偷合取容,to1u he qu rong,0.93
因人制宜,yin re1n zhi yi,0.93
左邻右里,zuo3 lin you li,0.93
走为上策,zou wei sha3ng ce,0.93
胡打海摔,hu da2 hai shuai,0.93
劳师动众,la2o shi dong zhong,0.93
咬定牙根,ya3o ding ya gen,0.93
争名夺利,zheng ming duo1 li,0.93
铜铸铁浇,tong zhu tie jia2o,0.93
豪横跋扈,ha2o heng ba hu,0.93
夏五郭公,xia4 wu guo gong,0.93
相沿成习,xia1ng yan cheng xi,0.93
淫朋密友,yin peng mi yo2u,0.93
情急智生,qing ji she2ng zhi,0.93
乔龙画虎,qia2o long hua hu,0.93
牙牙学语,ya2 ya xue yu,0.93
整军经武,zhe3ng jun jing wu,0.93
室怒市色,shi nu shi se4,0.93
文搜丁甲,wen sou ding jia2,0.93
贵贱无二,gui jia4n wu eer,0.93
胸中甲兵,xiong zhong jia1 bing,0.93
视同秦越,shi to4ng qin yue,0.93
民贵君轻,min gui2 jun qing,0.93
软红香土,rua3n hong xiang yu,0.93
目达耳通,mu da4 er tong,0.93
改邪归正,ga3i xie gui zheng,0.93
超类绝伦,cha1o lei jue lun,0.93
呆头呆脑,da1i tou dai nao,0.93
监临自盗,jia1n lin zi dao,0.93
神魂飘荡,shen hun pia2o dang,0.93
点水不漏,dia3n shui bu lou,0.93
一叶报秋,yi ye ba1o qiu,0.93
落拓不羁,luo4 tuo bu ji,0.93
门无杂客,men wu za2 ke,0.93
将功折过,jia1ng gong she guo,0.93
百川归海,ba3i chuan gui hai,0.93
一念之误,yi nia1n zhi wu,0.93
将信将疑,jia1ng xin jiang yi,0.93
粗中有细,cu zho1ng you xi,0.93
批红判白,pi hong pa1n bai,0.93
各得其宜,ge4 de qi yi,0.93
百川朝海,ba3i chuan chao hai,0.93
异曲同工,yi qu to4ng gong,0.93
咬紧牙关,ya3o jin ya guan,0.93
云中仙鹤,yun zhong xia2n he,0.93
操矛入室,ca1o mao ru shi,0.93
一模二样,yi mo er ya1ng,0.93
殊方异域,shu fa1ng yi yu,0.93
甜言软语,tia2n yan ruan yu,0.93
枭蛇鬼怪,xia1o she gui guai,0.93
高山峻岭,ga1o shan jun ling,0.93
功高盖世,gong ga1o gai shi,0.93
清歌曼舞,qing ge ma1n wu,0.93
偏听偏言,pia1n ting pian yan,0.93
述而不作,shu er bu zuo4,0.93
卖剑买琴,ma4i jian mai qin,0.93
学如穿井,xue ru chua2n jing,0.93
声色犬马,sheng se qua1n ma,0.93
博采众长,bo ca2i zhong chang,0.93
惊群动众,jing qun do1ng zhong,0.93
百折千回,ba3i zhe qian hui,0.93
羊入虎群,ya2ng ru hu qun,0.93
爽然若失,shua3ng ran ruo shi,0.93
洁身自爱,jie shen zi a2i,0.93
青蓝冰水,qing la1n bing shui,0.93
计不反顾,ji bu fa4n gu,0.93
岂有此理,qi yo3u ci li,0.93
悍然不顾,ha4n ran bu gu,0.93
宾来如归,bin la1i ru gui,0.93
矫情干誉,jia3o qing gan yu,0.93
五劳七伤,wu la3o qi shang,0.93
傻头傻脑,sha3 tou sha nao,0.93
贼头鬼脑,zei tou gui na2o,0.93
双喜临门,shua1ng xi lin men,0.93
怒目而视,nu mu e4r shi,0.93
鱼网鸿离,yu wa2ng hong li,0.93
聚精会神,ju jing hui she4n,0.93
如释重负,ru shi zho2ng fu,0.93
